Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"414A Toner Cartridges 4 Pack Compatible Replacement for HP 414A W2020A 414X W2020X Work with Color Pro MFP M479fdw M479fdn M454dw M454dn Printer (Black Cyan Yellow Magenta)
https://t.co/UeWqqcOJ2x https://t.co/XgwK2poFDP","a toner cartridges  pack compatible replacement for hp a wa x wx work with color pro mfp mfdw mfdn mdw mdn printer black cyan yellow magenta
 ",-0.08333333333333333,0.21666666666666667,negative
Multifunction Printer HP Smart Tank 5105 https://t.co/JyhzmUvMr6,multifunction printer hp smart tank  ,0.21428571428571427,0.6428571428571429,positive
"Case Compatible with HP Sprocket Select Portable/ 2nd Edition Instant Photo Printer, Travel Carrying Organizer Holder Fits for Zink Photo Paper, USB Cable and More Accessories(Box Only) - Rose Gold https://t.co/seBFKTKgLf",case compatible with hp sprocket select portable nd edition instant photo printer travel carrying organizer holder fits for zink photo paper usb cable and more accessoriesbox only  rose gold ,0.275,0.7791666666666666,positive
"The words ""PC Load Letter"" are a printer error message on most conventional HP laser printers of a certain type. ""PC"" here means ""cassette paper"" and this error indicates that no letter-size paper is available for printing operations. #PCLoadLetter

https://t.co/smKsi9DxkG https://t.co/fHqqKFxSQr","the words pc load letter are a printer error message on most conventional hp laser printers of a certain type pc here means cassette paper and this error indicates that no lettersize paper is available for printing operations pcloadletter

 ",0.24285714285714285,0.4571428571428572,positive
I was moaning about how bad the HP Smart software last week.  I've just discovered that the built in software on a Chromebook does a great job of printing from an HP Printer. It is way quicker too.,i was moaning about how bad the hp smart software last week  ive just discovered that the built in software on a chromebook does a great job of printing from an hp printer it is way quicker too,0.07857142857142863,0.531547619047619,positive
"Amazon
HP Printer Paper | 8.5 x 11 Paper | Office 20 lb | 3 Ream Case - 1500 Sheets | 92 Bright | Made in USA - FSC Certified | 1120
 https://t.co/QPNNTCoTzO","amazon
hp printer paper   x  paper  office  lb   ream case   sheets   bright  made in usa  fsc certified  
 ",0.7000000000000001,0.7999999999999999,positive
"@SuzetteWhite64 However, if that doesn't help please share the printer details over a DM.
Regards,
HP Support 2/2 https://t.co/a2xkfCK3U9"," however if that doesnt help please share the printer details over a dm
regards
hp support  ",0.0,0.0,neutral
"@SuzetteWhite64 Hi Suzette, thank you for reaching HP support and this comes as a concern to us. We understand the printer says offline and we can check. Please try following the steps mentioned in this link: https://t.co/Tzi7b2MKqE. 1/2 https://t.co/a2xkfCK3U9", hi suzette thank you for reaching hp support and this comes as a concern to us we understand the printer says offline and we can check please try following the steps mentioned in this link   ,0.0,0.1,neutral
"@juiceianturner @asymetricjockey @Spookella @Lomquiche @Petie42885201 @FisherQueen13 @mcgibbond @KitOfNowhere @betwixtarock @VDAenterprises @margarance @neilhwilliams @HiFiAlan @queenofswords6 @rmanocher @relwofs54 @BrokenTwitty @Brexit_Refugee @ImmigrSchorschi Afternoon HP ☺️
Late on parade 😏
I've been busy...8k+ steps completed 🥳
New ink for printer ✅️
Holiday booked for Portugal booked ✅️ 2 weeks in Olhao, with 3 day diversion to Lisbon by train tucked in there...September. 
I like to book ahead...
Vienna in early December 😏","                   afternoon hp 
late on parade 
ive been busyk steps completed 
new ink for printer 
holiday booked for portugal booked   weeks in olhao with  day diversion to lisbon by train tucked in thereseptember 
i like to book ahead
vienna in early december ",-0.07840909090909093,0.396969696969697,negative
https://t.co/YkbcKWdNXV HP Setup Windows or Mac #Computer #Printer #Drivers #Software, hp setup windows or mac computer printer drivers software,0.0,0.0,neutral
"update on my ecotank printer: i’ve printed like 20 sheets of vinyl so far and would’ve definitely at least spent about $80 on hp ink cartridges by now. no perceptible change in my ecotank’s ink levels since i bought it so far :,) https://t.co/9Iz0JzFq6u",update on my ecotank printer ive printed like  sheets of vinyl so far and wouldve definitely at least spent about  on hp ink cartridges by now no perceptible change in my ecotanks ink levels since i bought it so far  ,-0.049999999999999996,0.625,negative
"https://t.co/lwc2y2yX0i 123 HP Deskjet 2700e WiFi Direct Setup, Print &amp; Scan to Computer #Computer #Printer #Drivers #Software",  hp deskjet e wifi direct setup print amp scan to computer computer printer drivers software,0.1,0.4,positive
"https://t.co/PnlfSjVKZK HP LaserJet Pro M304-M305, M404-M405 Printer #shorts #hpprinter #Computer #Printer #Drivers #Software", hp laserjet pro mm mm printer shorts hpprinter computer printer drivers software,0.0,0.0,neutral
"@LukeLobo2 We tossed out an absolutely ancient HP LJ4 2ppm per minute printer the other day.

A usb-to-parallel port adapter extended its life another 10 years, but in the end, a lack of replacement toner cartridges was its demise."," we tossed out an absolutely ancient hp lj ppm per minute printer the other day

a usbtoparallel port adapter extended its life another  years but in the end a lack of replacement toner cartridges was its demise",0.037500000000000006,0.6375,positive
https://t.co/DcbpGOVshL 123 HP DeskJet 3755 - Wireless Setup- Windows /Mac /Smart App #Computer #Printer #Drivers #Software,  hp deskjet   wireless setup windows mac smart app computer printer drivers software,0.21428571428571427,0.6428571428571429,positive
https://t.co/aJC9jPlPSU HP Printer Setup (Office &amp; Home) and Software Download Reviews #shorts #hpprinter #Computer #Printer #Drivers #Software, hp printer setup office amp home and software download reviews shorts hpprinter computer printer drivers software,0.0,0.0,neutral
"Get Epson L3210 WIFI All-In-One At Unbelievable Price!
Contact us on: 878 0000 656

#printer #epson #hp #allinone #Wifiprinter #inktank #Ink #brother #vapi #daman #silvassa #new #technology #printingsolution #design https://t.co/87NrykjcDB","get epson l wifi allinone at unbelievable price
contact us on   

printer epson hp allinone wifiprinter inktank ink brother vapi daman silvassa new technology printingsolution design ",-0.05681818181818182,0.7272727272727273,negative
https://t.co/T3AXpcQLPN Set Up HP Printer to a Wi-Fi Network with HP Smart in Windows 7/8/10 | https://t.co/nL67Et7EL4 #Computer #Printer #Drivers #Software, set up hp printer to a wifi network with hp smart in windows    computer printer drivers software,0.21428571428571427,0.6428571428571429,positive
"Hp Laserjet Pro MFP M141w Printer Ksh 29,500

Visit us at Platinum Plaza Opposite Imenti First floor Shop F41  and call/WhatsApp us at 0723777032

The Night Agent  Raila Boutross Sodom and Gomorrah KPLC Form 34A Millie Ruaka Ndii #MasculinitySaturday #GoldMafia https://t.co/nYv7gJC53D","hp laserjet pro mfp mw printer ksh 

visit us at platinum plaza opposite imenti first floor shop f  and callwhatsapp us at 

the night agent  raila boutross sodom and gomorrah kplc form a millie ruaka ndii masculinitysaturday goldmafia ",0.125,0.16666666666666666,positive
"@jessjb88 @HPUK Hi Jess,

Thanks for reaching out to us.
Sorry to hear that your printer stopped printing. We'd be glad to help you out here.
Please send us a DM with your registered email ID on Instant Ink so that we can assist you further.

Regards,
HP Support https://t.co/a2xkfCK3U9","  hi jess

thanks for reaching out to us
sorry to hear that your printer stopped printing wed be glad to help you out here
please send us a dm with your registered email id on instant ink so that we can assist you further

regards
hp support ",0.04,0.6733333333333333,positive
"I hate HP Printer Service. It does nothing but slow things down &amp; confuse ppl like me who just want shit to #print #HPPrintersSuck @HP @HPSupport 
Still waiting to cancel a direct to printer print so I have to use my pc instead of my tablet to print and shit still ain't canceled.","i hate hp printer service it does nothing but slow things down amp confuse ppl like me who just want shit to print hpprinterssuck   
still waiting to cancel a direct to printer print so i have to use my pc instead of my tablet to print and shit still aint canceled",-0.25925925925925924,0.5981481481481482,negative
Amazon has HP LaserJet Pro M15w Wireless Laser Printer (W2G51A) for $108.90. Shipping is free.  https://t.co/USW5CHxRe2 https://t.co/zAmC1G8p6C,amazon has hp laserjet pro mw wireless laser printer wga for  shipping is free   ,0.4,0.8,positive
"06 days to go and we will have our HP Sprocket Portable Instant Photo Printer winner for this month's giveaway!

Who will be the lucky winner? Maybe it's your lucky month.
Note: Any entries from this post are not counted. Look for the original post and follow the instruction. https://t.co/gxNIWyFa1j"," days to go and we will have our hp sprocket portable instant photo printer winner for this months giveaway

who will be the lucky winner maybe its your lucky month
note any entries from this post are not counted look for the original post and follow the instruction ",0.26041666666666663,0.7708333333333334,positive
"@crimchilds This is far from an ideal situation. I'd request you to click on this link: https://t.co/S01lx9mi8c and set up Wifi Direct on your printer. This should reduce your efforts to print and scan.
Regards,
HP Support https://t.co/a2xkfCK3U9"," this is far from an ideal situation id request you to click on this link  and set up wifi direct on your printer this should reduce your efforts to print and scan
regards
hp support ",0.3666666666666667,0.7999999999999999,positive
"The AZ-900 passed with an 850 score. This is excellent news for the HP Scanjet 8500 Series users, as it means that this printer is able to produce high-quality documents at a fast pace.",the az passed with an  score this is excellent news for the hp scanjet  series users as it means that this printer is able to produce highquality documents at a fast pace,0.5666666666666667,0.7416666666666667,positive
"HP OfficeJet Pro Premier All-in-One Wireless Printer - includes 2 Years of Ink Delivered, plus Smart Tasks Smart Office Productivity, Works with Alexa (1KR54A) https://t.co/Q2CDy5jNF8",hp officejet pro premier allinone wireless printer  includes  years of ink delivered plus smart tasks smart office productivity works with alexa kra ,0.21428571428571427,0.6428571428571429,positive
"parts-quick HP Q2628A Q7720A 512MB 100 pin DDR SDRAM DIMM for HP Laserjet 4250 4250n 4250tn 4250dtn 4250dtnsl Printer Memory QT5DAKX

https://t.co/GA9fd0Uy0S","partsquick hp qa qa mb  pin ddr sdram dimm for hp laserjet  n tn dtn dtnsl printer memory qtdakx

",0.0,0.0,neutral
@ruffydfire I'm selling different kinds of HP UK used printer @ avoidable price and I also do repairs https://t.co/v2Crc2rMoU, im selling different kinds of hp uk used printer  avoidable price and i also do repairs ,0.0,0.6,neutral
"@incorrect_buck You can. There are a few printers on the market. HP, Polaroid. Etc", you can there are a few printers on the market hp polaroid etc,-0.2,0.1,negative
"HP Designjet T1700 44 inch 

Confidently take CAD, GIS colour reproduction to the next level with a 44-in (1118 mm) printer that delivers powerful security features, high productivity on even the most complex files with the Adobe P…https://t.co/ORmGgdFEBq https://t.co/0zQ2vlaDEg","hp designjet t  inch 

confidently take cad gis colour reproduction to the next level with a in  mm printer that delivers powerful security features high productivity on even the most complex files with the adobe p ",0.19333333333333333,0.5455555555555556,positive
HP Photosmart C4580 All-in-One Printer https://t.co/UhHqbN023U,hp photosmart c allinone printer ,0.0,0.0,neutral
@SaltWita It's just a normal HP laptop on top of the printer. That's a 32 inch Onn Roku TV on the wall. Then my main TV is a 50 inch LG UHD webOS smart TV., its just a normal hp laptop on top of the printer thats a  inch onn roku tv on the wall then my main tv is a  inch lg uhd webos smart tv,0.2577380952380952,0.531547619047619,positive
"GPC Image Compatible Toner Cartridge Replacement for HP 410A CF410A CF411A CF412A CF413A Compatible with Laserjet Pro MFP M477fdw M477fdn M477fnw Pro M452dn M452nw M452dw Printer (4 Pack)
https://t.co/1LOwF6SoNi https://t.co/mfjdtTMBIA","gpc image compatible toner cartridge replacement for hp a cfa cfa cfa cfa compatible with laserjet pro mfp mfdw mfdn mfnw pro mdn mnw mdw printer  pack
 ",0.0,0.0,neutral
HP Q2439B Duplexer for HP LaserJet 4200and4300 Printer Series https://t.co/dnRUFazYH5,hp qb duplexer for hp laserjet and printer series ,0.0,0.0,neutral
"@ChrisJBakke GPT-10: tries to print something, can’t debug or fix an HP printer, gets frustrated and creates is own suicide-virus that end with… Goodbye World", gpt tries to print something cant debug or fix an hp printer gets frustrated and creates is own suicidevirus that end with goodbye world,-0.06666666666666665,0.5333333333333333,negative
"🔥44% Price Drop – $139.99 HP OfficeJet Pro Wireless Color All-in-One Printer!!

https://t.co/ueAwWqN3wv https://t.co/n8Dev6I1u7"," price drop   hp officejet pro wireless color allinone printer

 ",0.0,0.0,neutral
"Comp Bind Technology Dust Cover Compatible with HP Envy Pro 6455 All-in-One Printer, Black Nylon and Waterproof Cover Dimensi W3YCWOX

https://t.co/YUlcWvH77T","comp bind technology dust cover compatible with hp envy pro  allinone printer black nylon and waterproof cover dimensi wycwox

",-0.16666666666666666,0.43333333333333335,negative
Just found out today we have to pay per page if we want to print more than a 15 page document because HP is now a printer ink subscription service company instead of a printer company and we don't buy the subscription,just found out today we have to pay per page if we want to print more than a  page document because hp is now a printer ink subscription service company instead of a printer company and we dont buy the subscription,0.5,0.5,positive
"Like It👍 from Computers &amp; Accessories in Amazon

HP 67 Black/Tri-color Ink Cartridges (2…

Original HP Ink is engineered to work with HP printers to provide consistent qu…

https://t.co/jlFQHhqOuj","like it from computers amp accessories in amazon

hp  blacktricolor ink cartridges 

original hp ink is engineered to work with hp printers to provide consistent qu

",0.3125,0.5,positive
Best Hp Color Printers Reviews 2023 by Expert Comparisons https://t.co/byog4bL9fK #besthometheaterreviews,best hp color printers reviews  by expert comparisons  besthometheaterreviews,1.0,0.3,positive
"@evanchooly @HP I have a 10-year-old laser printer, totally worth the money",  i have a yearold laser printer totally worth the money,0.3,0.1,positive
"Check out what I'm selling: New Office HP Printer Ink Cartridges: Get up to $30 off* when you use my code QNDYXH to sign up for Mercari. *Terms apply #mercari 
https://t.co/yiK2zCS7en","check out what im selling new office hp printer ink cartridges get up to  off when you use my code qndyxh to sign up for mercari terms apply mercari 
",0.13636363636363635,0.45454545454545453,positive
"@rishibagree The document is a printed one, at that time there was no printer no hp brother sorry brother no dice it was hand written", the document is a printed one at that time there was no printer no hp brother sorry brother no dice it was hand written,-0.5,1.0,negative
"PICKUP ONLY! HP DesignJet T630 36"" Large Format Wireless Plotter Printer 5HB11A https://t.co/h5l465AwNd eBay https://t.co/TWhdZATxz1",pickup only hp designjet t  large format wireless plotter printer hba  ebay ,0.10714285714285714,0.7142857142857143,positive
"@Brother_UK I have had Dell, HP, Kyocera, Canon and Samsung printers. Paper feed problems,  toner problems etc.

Now I have all in all four Brother printers.  Two black &amp; white and two colour lasers. The oldest one is over 10 year old. Not a single fault.

And no, this is not a paid ad!"," i have had dell hp kyocera canon and samsung printers paper feed problems  toner problems etc

now i have all in all four brother printers  two black amp white and two colour lasers the oldest one is over  year old not a single fault

and no this is not a paid ad",-0.007738095238095235,0.2119047619047619,negative
"HP Printer Not Printing Color

https://t.co/NLgV1lfv3N

#Technology #ColorPrinting #HPPrinter #Printing","hp printer not printing color



technology colorprinting hpprinter printing",0.0,0.0,neutral
@202FSUNole They probably work as well as HP printers too., they probably work as well as hp printers too,0.0,0.0,neutral
@ChaosRogue Hes running it like a subscription service like HP selling printer cartridges, hes running it like a subscription service like hp selling printer cartridges,0.0,0.0,neutral
HP 682 Colour Cartridge https://t.co/S4ZgD2WAge,hp  colour cartridge ,0.0,0.0,neutral
HP OfficeJet Pro 9018e Wireless Color All-in-One Printer with Bonus 6 Months Instant Ink with HP+ (1G5L5A) $139.99  https://t.co/1WPz28t69B https://t.co/J23BJcBorb,hp officejet pro e wireless color allinone printer with bonus  months instant ink with hp gla    ,0.0,0.6666666666666666,neutral
@evanchooly @HP I’d never buy HP printers. Very happy with my Brother laser printer however.,  id never buy hp printers very happy with my brother laser printer however,1.0,1.0,positive
"VICTONER 414X 414A Toner Cartridges High Yield 4 Pack (with Chip) Compatible Replacement for HP 414X 414A W2020X for HP Color Pro MFP M479fdw M454dw M479fdn M454dn Printer (Black Cyan Magenta Yellow)
https://t.co/4LzP4PcP5E https://t.co/r00gxBW5x9","victoner x a toner cartridges high yield  pack with chip compatible replacement for hp x a wx for hp color pro mfp mfdw mdw mfdn mdn printer black cyan magenta yellow
 ",-0.002222222222222218,0.3244444444444444,negative
"@PJatPureInHeart Hey Paulette, Welcome to HP. I understand that you are facing a paper jam concern on your HP printer.

Please drop us a DM using the link and we will assist you with this concern.

Regards,
HP Support"," hey paulette welcome to hp i understand that you are facing a paper jam concern on your hp printer

please drop us a dm using the link and we will assist you with this concern

regards
hp support",0.8,0.9,positive
NEW HP LaserJet Pro M102w Printer Wireless G3Q35 - 00903 https://t.co/eB3ervqxYA eBay https://t.co/su7p5aQVfH,new hp laserjet pro mw printer wireless gq    ebay ,0.13636363636363635,0.45454545454545453,positive
"GPC Image Compatible Ink Cartridge Replacement for HP 902XL 902 Ink Cartridges to use with Officejet 6978 6968 6962 6958 6970 6950 6960 Printer Tray (Black, Cyan, Magenta, Yellow, 4 Pack)
https://t.co/5uS5hQ2nVf https://t.co/nkVTvYKevA","gpc image compatible ink cartridge replacement for hp xl  ink cartridges to use with officejet        printer tray black cyan magenta yellow  pack
 ",-0.08333333333333333,0.21666666666666667,negative
Another @hp printer that has lasted all of one year. Onto a new brand. I won’t miss the cumbersome wireless setup and the unreliable app. 🗑️🗑️🗑️,another  printer that has lasted all of one year onto a new brand i wont miss the cumbersome wireless setup and the unreliable app ,0.13636363636363635,0.45454545454545453,positive
"I have an ink subscription via @hp. my printer was leaving large white gaps in the printout. also, my CC renewed and I had to update my billing info with HP. Once I did that, those white lines stopped. coincidence? I think not. when this printer dies, my next will not be an HP.",i have an ink subscription via  my printer was leaving large white gaps in the printout also my cc renewed and i had to update my billing info with hp once i did that those white lines stopped coincidence i think not when this printer dies my next will not be an hp,0.05357142857142857,0.10714285714285714,positive
"HP CE977A Fuser Kit 110V for Laserjet CP5525, M750 Printers https://t.co/mRDFVCh65N",hp cea fuser kit v for laserjet cp m printers ,0.0,0.0,neutral
@atomicthumbs @vehiclefan53 It's really hit or miss depending on the printer.  Certain models they used the same cartridge for like a decade... My parents retired one they couldn't get ink anymore easily but I have a photo smart that is 20 years old and takes HP 56/57 readily available.,  its really hit or miss depending on the printer  certain models they used the same cartridge for like a decade my parents retired one they couldnt get ink anymore easily but i have a photo smart that is  years old and takes hp  readily available,0.2231292517006803,0.42465986394557825,positive
"HP to Raise Printer Prices Claims China Clones and Reman’s are Hurting Sales. 50,000 Fake Online Listings Taken Down.
HP to Drop Cheap Razorblade Model For Printers, Claims China Clones and Reman’s are Hurting Sales.
https://t.co/rIbTglUMFr
https://t.co/a9jan16EgE
#toner… https://t.co/Pqiwll9Cfl","hp to raise printer prices claims china clones and remans are hurting sales  fake online listings taken down
hp to drop cheap razorblade model for printers claims china clones and remans are hurting sales


toner ",-0.08518518518518518,0.662962962962963,negative
"@meldrumjambo Hello, Welcome to HP!

I understand your printer is not recognized when you send a print job from your phone or laptop. Not to worry! We'd be happy to help! Please drop us a Direct message using the link and we will get this sorted for you.
 
Regards,
HP Support! https://t.co/a2xkfCK3U9"," hello welcome to hp

i understand your printer is not recognized when you send a print job from your phone or laptop not to worry wed be happy to help please drop us a direct message using the link and we will get this sorted for you
 
regards
hp support ",0.5666666666666668,0.7666666666666666,positive
"@MKBHD If I'm a senator, I'd do this too. ""Hey, CTO of HP, my printer says it's not connected to wifi when it obviously it is. What do you say to that?""", if im a senator id do this too hey cto of hp my printer says its not connected to wifi when it obviously it is what do you say to that,0.0,0.5,neutral
".@HP recently attempted to protect their revenue streams by implementing a #software update that would prevent some of its printers from printing if third-party ink cartridges were detected. Insights from @DashNetwork_ Principal Analyst Keith Kirkpatrick.
https://t.co/4py1v0qMNp https://t.co/X6NIa8jlmL"," recently attempted to protect their revenue streams by implementing a software update that would prevent some of its printers from printing if thirdparty ink cartridges were detected insights from  principal analyst keith kirkpatrick
 ",0.0,0.25,neutral
"Check out our new all in one HP R1000 Printer! With key features like rigid, flexible, white latex printing. This printer can print on material 64"" wide and 1.5"" thick! Contact SOULO today to get your project started.🤩 https://t.co/AsZ2QCcZs0",check out our new all in one hp r printer with key features like rigid flexible white latex printing this printer can print on material  wide and  thick contact soulo today to get your project started ,-0.052727272727272734,0.46590909090909094,negative
"Cybercrime is a huge threat, especially to vulnerable printers in the #hybrid workplace. Download this @HP article about solutions that will make your hybrid print program more efficient and secure. https://t.co/SCnJUGFnyR https://t.co/zac4k0PI9H",cybercrime is a huge threat especially to vulnerable printers in the hybrid workplace download this  article about solutions that will make your hybrid print program more efficient and secure  ,0.07500000000000004,0.75,positive
HP OfficeJet Pro 8025e Wireless Color All-in-One Printer with bonus 6 free months Instant Ink with HP+ (1K7K3A) https://t.co/qjGbvHSlG8,hp officejet pro e wireless color allinone printer with bonus  free months instant ink with hp kka ,0.2,0.7333333333333334,positive
"@HPSupport Complained about getting a refurbished replacement for a new printer.  Answer from HP Support: ""that is the standard option for defective printers.""", complained about getting a refurbished replacement for a new printer  answer from hp support that is the standard option for defective printers,-0.05454545454545454,0.21818181818181817,negative
"To solve the issue powering off your printer and computer is recommended. Once they are both down, unplug the power from your wireless router for 60 seconds, and then plugging it back in.  Your hp envy 4500 printer offline will be resolved.",to solve the issue powering off your printer and computer is recommended once they are both down unplug the power from your wireless router for  seconds and then plugging it back in  your hp envy  printer offline will be resolved,-0.07777777777777779,0.14444444444444446,negative
@ebeth360 I gave up on printing photos with my ancient inkjet... just too expensive. For documents I have a now 10ish year old HP 1102 that you can use refurbed cartridges with. Newer printers won't let you use refurbed ones., i gave up on printing photos with my ancient inkjet just too expensive for documents i have a now ish year old hp  that you can use refurbed cartridges with newer printers wont let you use refurbed ones,-0.2,0.44999999999999996,negative
@ebeth360 I miss the HP printer I had three printers ago. The HP we replaced it with wasn't nearly as user friendly &amp;  the Canon we have now has some nice features but I still don't like it as much., i miss the hp printer i had three printers ago the hp we replaced it with wasnt nearly as user friendly amp  the canon we have now has some nice features but i still dont like it as much,0.31875,0.525,positive
"@_sysengineer I love this, nice work! :)

I tried to tell it about how HP LaserJet 4-series printers could throw this up when applications are requesting a different paper size for a print job when that paper size is not currently loaded.

I should've asked it why I still had a LJ4... https://t.co/FadVoQ3saG"," i love this nice work 

i tried to tell it about how hp laserjet series printers could throw this up when applications are requesting a different paper size for a print job when that paper size is not currently loaded

i shouldve asked it why i still had a lj ",0.275,0.65,positive
@HPIndia Yes I know I have reached HP because I have issue with HP printer and when I raised issue HP time assigned it to some random company., yes i know i have reached hp because i have issue with hp printer and when i raised issue hp time assigned it to some random company,-0.5,0.5,negative
@QcWynter @CageFooName I’ve used @hp printers for the last 25 years but have lost patience with my current one. I was going to buy a new HP but I think I’ll have a look for an alternative now.,  ive used  printers for the last  years but have lost patience with my current one i was going to buy a new hp but i think ill have a look for an alternative now,-0.09090909090909091,0.4803030303030303,negative
@UberFacts Murica. 🦅🦅🦅🦅🦅🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸, murica ,0.0,0.0,neutral
@HP @HPIndia @HPSupport team I have purchased a 12k printer to keep idle at my just 1 week back. Raised a complain and getting this useless mail since 3 days and neither anyone approached nor anyone is responding from this useless escalation matrix. Let me know if i need to,   team i have purchased a k printer to keep idle at my just  week back raised a complain and getting this useless mail since  days and neither anyone approached nor anyone is responding from this useless escalation matrix let me know if i need to,-0.3333333333333333,0.13333333333333333,negative
OFFER: HP Photosmart C3100 All in one printer (Forfar DD8) https://t.co/DvjHXQKOSx https://t.co/YuzolfvXoJ,offer hp photosmart c all in one printer forfar dd  ,0.0,0.0,neutral
@BitcoinMagazine @MarketsMickle @federalreserve hey federal reserve make sure the ink supply is stacked up.. call hp and cannon… @GaryGensler @POTUS  once that money printer goes Brrrrrrrr cypyo bull market is here,   hey federal reserve make sure the ink supply is stacked up call hp and cannon    once that money printer goes brrrrrrrr cypyo bull market is here,0.5,0.8888888888888888,positive
@BitcoinMagazine put on those HP inkjet printers again !, put on those hp inkjet printers again ,0.0,0.0,neutral
"A miracle!

I can now print from a HP printer on Windows 11 on both sides of A4 size papers without having to install any additional drivers or manually turning the pages.","a miracle

i can now print from a hp printer on windows  on both sides of a size papers without having to install any additional drivers or manually turning the pages",0.0,0.0,neutral
"HP DeskJet 3755 Compact All-in-One Wireless Printer, HP Instant Ink, Works with Alexa - Seagrass Accent (J9V92A)
https://t.co/84lhrSG9FA https://t.co/n3R22HpldC","hp deskjet  compact allinone wireless printer hp instant ink works with alexa  seagrass accent jva
 ",0.0,0.6666666666666666,neutral
"@ebeth360 Aftermarket ink? My printer won't even run if I try using that stuff now. Thanks, HP!", aftermarket ink my printer wont even run if i try using that stuff now thanks hp,0.2,0.2,positive
HP Duplexer Auto-Duplex Unit for LaserJet 8000/8100/8500/5Si Series Printers - C4782A https://t.co/rRVbg7TXaM,hp duplexer autoduplex unit for laserjet si series printers  ca ,0.0,0.0,neutral
"HP Laserjet MFP M234dwe Wireless Monochrome All-in-One Laser Printer with HP+, Print&amp;Copy&amp;Scan, 600x600 dpi, 30ppm, Fast Dupl PUUEFLV

https://t.co/BJ5wrVw9Sc","hp laserjet mfp mdwe wireless monochrome allinone laser printer with hp printampcopyampscan x dpi ppm fast dupl puueflv

",0.2,0.6,positive
"HP DesignJet T210 Large Format Compact Wireless Plotter Printer - 24"", with Modern Office Design (8AG32A) (Renewed) CRIUZZK

https://t.co/v8HwmrpF1Y","hp designjet t large format compact wireless plotter printer   with modern office design aga renewed criuzzk

",0.20714285714285713,0.36428571428571427,positive
"HP OfficeJet Pro 6230 Wireless Printer, Works with Alexa (E3E03A) QY3KWVB

https://t.co/bqC0DV6RiM","hp officejet pro  wireless printer works with alexa eea qykwvb

",0.0,0.0,neutral
"@Robinov14 With an HP printer and a cup of coffee, you can do anything.", with an hp printer and a cup of coffee you can do anything,0.0,0.0,neutral
"SHORT RUN PACKAGING

Create high-impact customized packaging with a short-run printer. Flexible HP Latex inks allow superb bending and folding without cracking allowing for thermoformed printing as well. Book a demo: sales@midcomp.co.za

#corrugatedpackaging #hplatex https://t.co/akLzl7APgD","short run packaging

create highimpact customized packaging with a shortrun printer flexible hp latex inks allow superb bending and folding without cracking allowing for thermoformed printing as well book a demo salescoza

corrugatedpackaging hplatex ",0.5,0.65,positive
HP LaserJet Tank MFP 2606SDW Printer https://t.co/oF4fcBZJ3O via @YouTube,hp laserjet tank mfp sdw printer  via ,0.0,0.0,neutral
Having an HP printer stresses me out,having an hp printer stresses me out,0.0,0.0,neutral
"Me: I need a new printer

HP: We got you

Me: Neat. I also need some brown sauce for my breakfast sandwich

HP: You're not gonna believe this...","me i need a new printer

hp we got you

me neat i also need some brown sauce for my breakfast sandwich

hp youre not gonna believe this",0.13636363636363635,0.45454545454545453,positive
"@ElizebethNava13 Hello Elizabeth,
Greetings from HP!
Thanks for showing your interest in our products. We'd be glad to have you in our HP family.
There are multiple HP printers that are compatible with your HP Pavilion Laptop.
Could you please let us know your country?
Regards,
HP Support"," hello elizabeth
greetings from hp
thanks for showing your interest in our products wed be glad to have you in our hp family
there are multiple hp printers that are compatible with your hp pavilion laptop
could you please let us know your country
regards
hp support",0.2333333333333333,0.39999999999999997,positive
"WHITE TONER - NEW GENERATION!  👀
Ghost White Toner offers you the best White Toner for the latest generation of HP &amp; Canon printers! 😍 - https://t.co/OWgFVyckKx https://t.co/lzwH9xbSNL","white toner  new generation  
ghost white toner offers you the best white toner for the latest generation of hp amp canon printers    ",0.24805194805194805,0.23636363636363636,positive
@AP6408129539263 Please enlighten us more on the wrong toner. Have you received noncompatible toners for the printer?, please enlighten us more on the wrong toner have you received noncompatible toners for the printer,0.0,0.7,neutral
"HP LaserJet Pro MFP M227fdw Wireless Monochrome All-in-One Printer with built-in Ethernet &amp; 2-sided printing, works with Alexa (G3Q75A) White https://t.co/ZbitQW8TCa",hp laserjet pro mfp mfdw wireless monochrome allinone printer with builtin ethernet amp sided printing works with alexa gqa white ,0.0,0.0,neutral
"@Wolfe19462350 Hello there,
Thanks for choosing us. We are glad to have you in our HP family.
Please help me with the printer name and I'll surely try to provide an alternative to make the scan job easy for you.
Regards,
HP Support https://t.co/a2xkfCK3U9"," hello there
thanks for choosing us we are glad to have you in our hp family
please help me with the printer name and ill surely try to provide an alternative to make the scan job easy for you
regards
hp support ",0.22666666666666666,0.7844444444444445,positive
I just got a new HP printer and it won't let me scan a document without signing into an account first. Is there a way to bypass this?,i just got a new hp printer and it wont let me scan a document without signing into an account first is there a way to bypass this,0.19318181818181818,0.3939393939393939,positive
